model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,32,3,128,2,1.0858485698699951,659,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,32,3,128,3,1.0709028244018555,636,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,64,3,128,1,1.3718252182006836,611,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,64,3,128,2,1.0798282623291016,660,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,64,3,128,3,1.0694818496704102,617,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,128,3,128,1,1.2040181159973145,631,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,128,3,128,2,1.081651210784912,629,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,128,3,128,3,1.0753655433654785,662,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,256,3,128,1,1.239745855331421,652,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,256,3,128,2,1.0831692218780518,643,5582.333,4714.258,258.068,610.007
