model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,128,3,128,3,2.5715649127960205,649,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,256,3,128,1,2.6307783126831055,695,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,256,3,128,2,2.625718593597412,669,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,256,3,128,3,2.586094617843628,701,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,-1,0,3,128,1,2.6075351238250732,722,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,-1,0,3,128,2,2.5742692947387695,672,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,-1,0,3,128,3,2.582233428955078,625,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,0,3,128,1,2.6693508625030518,669,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,0,3,128,2,2.6047117710113525,635,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,0,3,128,3,2.588090658187866,632,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,32,3,128,1,2.748812675476074,611,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,32,3,128,2,2.581368923187256,646,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,32,3,128,3,2.58691143989563,683,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,64,3,128,1,2.7361350059509277,627,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,64,3,128,2,2.582186222076416,658,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,64,3,128,3,2.596832752227783,673,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,128,3,128,1,2.728395462036133,654,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,128,3,128,2,2.603929042816162,661,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,128,3,128,3,2.5924720764160156,706,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,256,3,128,1,2.6439075469970703,698,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,256,3,128,2,2.581479549407959,687,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,2048,256,3,128,3,2.5783462524414062,586,14757.256,13824.508,600.521,332.227
