model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,32,3,128,3,0.5220503807067871,673,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,64,3,128,1,0.6799976825714111,689,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,64,3,128,2,0.5293517112731934,659,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,64,3,128,3,0.5366299152374268,660,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,128,3,128,1,0.7328271865844727,624,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,128,3,128,2,0.5113546848297119,699,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,128,3,128,3,0.5369265079498291,557,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,256,3,128,1,0.6856479644775391,631,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,256,3,128,2,0.5329625606536865,659,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,256,3,128,3,0.5291852951049805,651,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,-1,0,3,128,1,0.7253546714782715,656,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,-1,0,3,128,2,0.5281031131744385,637,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,-1,0,3,128,3,0.5166823863983154,630,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,0,3,128,1,0.6852593421936035,621,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,0,3,128,2,0.5510308742523193,662,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,0,3,128,3,0.5306661128997803,647,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,32,3,128,1,0.6799349784851074,616,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,32,3,128,2,0.5386903285980225,642,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,32,3,128,3,0.5312047004699707,639,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,64,3,128,1,0.6452896595001221,643,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,64,3,128,2,0.5208888053894043,607,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,64,3,128,3,0.5306155681610107,682,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,128,3,128,1,0.736436128616333,661,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,128,3,128,2,0.538846492767334,635,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,128,3,128,3,0.5370738506317139,683,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,256,3,128,1,0.7313668727874756,654,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,256,3,128,2,0.5337409973144531,566,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,2048,256,3,128,3,0.5444581508636475,622,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,0,3,128,1,0.6887388229370117,610,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,0,3,128,2,0.521796464920044,644,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,0,3,128,3,0.5295107364654541,644,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,32,3,128,1,0.7075774669647217,670,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,32,3,128,2,0.5237782001495361,661,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,32,3,128,3,0.529625654220581,672,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,64,3,128,1,0.7007491588592529,685,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,64,3,128,2,0.5311388969421387,658,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,64,3,128,3,0.5435659885406494,633,1346.73,736.82,258.068,351.841
